from_city,to_city,distance_km,flights_per_day,flight_time_hr
City_04266,City_03893,2036.5,1,2.62
City_04266,City_06820,404.9,1,0.59
City_04266,City_04581,843.2,2,1.11
City_04167,City_04486,1866.4,4,2.74
City_04167,City_03330,525.1,6,0.7
City_04167,City_07879,2782.0,4,4.06
City_04167,City_06195,708.0,1,0.92
City_04167,City_09266,891.9,1,1.16
City_04167,City_09037,1421.9,2,2.01
City_04167,City_08551,762.3,2,1.01
City_04167,City_07496,1664.8,1,2.55
City_01825,City_02929,821.6,1,1.13
City_01825,City_08430,1917.7,6,2.86
City_01825,City_00006,1761.1,6,2.29
City_01825,City_02503,1337.8,5,1.75
City_01825,City_06428,1009.8,5,1.54
City_01825,City_06082,715.9,2,0.99
City_01825,City_01650,1825.7,6,2.4
City_01825,City_08204,1193.1,2,1.82
City_05264,City_09475,1419.6,3,2.05
City_05264,City_00376,1082.9,5,1.56
City_05264,City_01665,1549.6,4,2.12
City_05264,City_01557,1621.2,5,2.29
City_05264,City_04106,2206.6,6,2.99
City_05264,City_00343,704.7,5,0.96
City_05264,City_09471,2644.3,3,3.78
City_05264,City_04383,1847.6,4,2.8
City_00031,City_00315,963.0,2,1.44
City_00031,City_06395,2316.7,4,3.08
City_00031,City_03278,1290.9,2,1.8
City_00031,City_03191,1341.4,6,1.85
City_00031,City_04840,3069.7,4,4.56
City_00031,City_02757,3126.0,4,4.59
City_00031,City_07624,2231.7,1,3.43
City_00031,City_00132,551.8,4,0.84
City_06077,City_07799,485.3,2,0.71
City_06077,City_01688,1933.9,4,2.9
City_06077,City_00606,1409.0,3,2.07
City_06077,City_02653,751.4,3,1.09
City_06077,City_03408,1595.2,4,2.26
City_06077,City_01140,993.3,2,1.33
City_06077,City_00221,1487.9,3,2.24
City_06077,City_01559,1493.9,2,2.13
City_09743,City_04872,2358.8,5,3.62
City_09743,City_07108,1362.4,2,1.8
City_09743,City_03387,1033.3,6,1.33
City_09743,City_08029,244.8,4,0.33
City_09743,City_03509,652.2,6,0.89
City_09743,City_08458,1987.8,1,3.05
City_09743,City_07515,1916.7,5,2.7
City_09743,City_08232,1070.6,6,1.57
City_02537,City_04411,2634.7,6,3.64
City_02537,City_05868,956.9,3,1.44
City_02537,City_07931,2753.8,5,3.71
City_02537,City_02022,2406.3,5,3.69
City_02537,City_03893,2778.3,1,4.06
City_02537,City_02169,2111.6,2,3.2
City_02537,City_03568,2757.4,2,3.66
City_02537,City_06987,2768.5,2,4.15
City_04169,City_09108,945.0,5,1.21
City_04169,City_04515,1901.1,1,2.61
City_04169,City_06395,368.9,2,0.49
City_04169,City_04305,1065.6,3,1.44
City_04169,City_02771,2250.9,3,3.13
City_04169,City_04797,2363.8,4,3.53
City_04169,City_03522,2004.4,3,2.72
City_04169,City_07273,1341.6,5,1.91
City_08551,City_02692,1740.2,5,2.38
City_08551,City_08725,366.9,5,0.49
City_08551,City_04590,2663.2,4,3.74
City_08551,City_05707,622.4,1,0.9
City_08551,City_09581,2094.9,3,3.15
City_08551,City_09830,1051.6,1,1.38
City_08551,City_00375,1406.2,1,1.96
City_08551,City_09066,421.3,6,0.55
City_01301,City_06281,952.7,3,1.35
City_01301,City_09581,1111.6,6,1.49
City_01301,City_04931,969.5,2,1.47
City_01301,City_02173,1942.7,2,2.83
City_01301,City_07695,2377.4,5,3.1
City_01301,City_09834,2428.0,6,3.37
City_01301,City_02770,1482.2,3,2.22
City_01301,City_05097,1501.7,3,2.14
City_04765,City_03668,900.2,1,1.27
City_04765,City_00909,3253.0,6,4.81
City_04765,City_05358,2383.9,4,3.1
City_04765,City_08643,2867.3,6,3.93
City_04765,City_05492,2309.9,4,3.24
City_04765,City_03173,553.7,4,0.78
City_04765,City_03610,625.3,3,0.95
City_04765,City_04179,2806.7,2,3.67
City_02209,City_08664,2007.3,4,3.0
City_02209,City_06694,1386.9,3,1.82
City_02209,City_06163,1914.6,5,2.55
City_02209,City_01456,650.8,5,0.99
City_02209,City_09546,1382.7,5,1.9
City_02209,City_08238,2092.7,2,3.01
City_02209,City_08981,1011.4,4,1.32
City_05942,City_05572,1581.2,3,2.25
City_05942,City_04062,425.2,2,0.6
City_05942,City_04658,2472.9,1,3.77
City_05942,City_06084,1431.5,2,2.07
City_05942,City_07655,1319.5,2,1.95
City_05942,City_00479,2249.4,1,3.01
City_05942,City_07943,1593.1,5,2.27
City_05942,City_08029,1032.9,2,1.37
City_02827,City_06276,2250.8,6,3.33
City_02827,City_04754,1123.4,2,1.59
City_02827,City_01023,510.1,6,0.68
City_02827,City_08836,703.1,6,0.98
City_02827,City_09256,1406.7,3,1.97
City_02827,City_02442,2031.3,4,2.98
City_02827,City_06084,990.1,6,1.41
City_02827,City_07461,1944.6,2,2.83
City_02164,City_06288,2064.7,6,2.97
City_02164,City_00525,1313.2,6,1.75
City_02164,City_06490,872.3,5,1.2
City_02164,City_02729,1967.8,4,2.64
City_02164,City_04818,1023.1,4,1.5
City_02164,City_02003,1538.0,6,2.22
City_02164,City_06026,510.0,2,0.76
City_02164,City_03650,455.1,6,0.65
City_01739,City_01562,1804.3,4,2.67
City_01739,City_07349,1586.5,2,2.31
City_01739,City_04266,741.4,4,1.02
City_01739,City_03448,1333.3,6,1.98
City_01739,City_04281,1865.1,4,2.69
City_01739,City_08522,493.7,5,0.68
City_01739,City_07699,1512.8,5,2.11
City_01739,City_04254,1893.8,5,2.47
City_03330,City_06583,3055.5,3,3.94
City_03330,City_04877,1455.6,6,2.1
City_03330,City_05666,1372.4,3,1.83
City_03330,City_05572,1640.3,2,2.22
City_03330,City_03887,1434.5,1,2.05
City_03330,City_01559,643.0,2,0.94
City_03330,City_09414,1143.2,1,1.63
City_03330,City_07866,1704.0,4,2.33
City_06443,City_03177,2341.9,1,3.58
City_06443,City_01494,1845.9,2,2.55
City_06443,City_06976,932.7,3,1.21
City_06443,City_08688,1949.0,4,2.67
City_06443,City_09065,1128.4,5,1.58
City_06443,City_08260,1089.5,6,1.42
City_06443,City_02771,2141.1,1,2.88
City_06443,City_00265,2634.2,4,3.94
City_02927,City_06498,1269.0,5,1.89
City_02927,City_02280,2944.2,1,3.92
City_02927,City_03474,1716.6,5,2.33
City_02927,City_01641,2802.2,6,3.66
City_02927,City_09047,1550.1,3,2.22
City_02927,City_05097,2481.9,5,3.43
City_02927,City_05519,925.3,1,1.35
City_02927,City_00591,3083.0,2,4.63
City_06195,City_02507,224.0,2,0.33
City_06195,City_06686,2403.3,4,3.51
City_06195,City_07702,2657.6,4,3.79
City_06195,City_04078,1374.0,3,1.86
City_06195,City_09803,768.3,5,1.06
City_06195,City_01760,2203.0,3,3.23
City_06195,City_08981,833.0,2,1.16
City_06195,City_09108,967.7,6,1.26
City_06317,City_05181,1225.6,2,1.76
City_06317,City_04538,1414.2,5,1.87
City_06317,City_04335,1574.6,6,2.19
City_06317,City_04326,2092.1,4,2.79
City_06317,City_04434,1696.7,1,2.43
City_06317,City_07825,1888.6,3,2.84
City_06317,City_01412,728.4,5,1.02
City_06317,City_05068,1505.7,6,2.16
City_09494,City_03278,1303.3,3,1.74
City_09494,City_07906,1090.2,2,1.58
City_09494,City_03802,3304.1,2,5.04
City_09494,City_07053,2175.8,6,3.12
City_09494,City_00711,671.4,2,0.99
City_09494,City_04151,2128.8,6,2.75
City_09494,City_00831,3098.5,3,3.98
City_09494,City_00038,1603.1,4,2.27
City_01216,City_04732,952.4,3,1.26
City_01216,City_03525,2297.6,2,3.26
City_01216,City_05998,1659.8,6,2.46
City_01216,City_05868,1798.1,3,2.4
City_01216,City_09452,1490.0,2,2.12
City_01216,City_02402,1712.2,3,2.38
City_01216,City_06207,2434.4,5,3.2
City_01216,City_00702,1895.1,2,2.58
City_09403,City_00265,2206.0,3,3.15
City_09403,City_09152,1429.8,1,2.0
City_09403,City_08688,2529.1,1,3.5
City_09403,City_05889,1986.5,4,2.63
City_09403,City_08116,722.6,5,0.96
City_09403,City_04100,3083.2,1,4.73
City_09403,City_03247,362.1,3,0.47
City_09403,City_01419,1108.7,5,1.49
City_06551,City_07943,1491.8,5,2.21
City_06551,City_02898,1832.5,1,2.52
City_06551,City_07799,488.7,4,0.64
City_06551,City_07289,780.1,4,1.06
City_06551,City_02757,2231.4,3,2.9
City_06551,City_07951,1737.4,2,2.61
City_06551,City_09896,2027.4,1,2.85
City_06551,City_09519,1296.5,3,1.79
City_07436,City_05097,210.1,3,0.27
City_07436,City_09866,608.9,3,0.82
City_07436,City_09324,1445.1,5,1.88
City_07436,City_01437,2101.8,4,2.74
City_07436,City_02554,2151.9,6,3.14
City_07436,City_07001,2094.6,5,2.79
City_07436,City_06288,205.6,3,0.28
City_07436,City_03626,1045.1,3,1.59
City_07592,City_07152,2717.5,4,3.69
City_07592,City_07620,787.3,1,1.15
City_07592,City_07743,1823.7,4,2.4
City_07592,City_05216,2032.0,3,2.68
City_07592,City_02347,913.6,5,1.18
City_07592,City_08791,497.3,3,0.68
City_07592,City_03891,2473.7,5,3.4
City_07592,City_06976,1261.4,3,1.75
City_06994,City_00698,708.0,3,0.97
City_06994,City_02866,1060.6,6,1.38
City_06994,City_03708,271.4,6,0.41
City_06994,City_08859,699.7,1,0.99
City_06994,City_07895,2191.0,3,2.98
City_06994,City_05707,554.3,3,0.82
City_06994,City_02270,2108.4,4,3.01
City_06994,City_08736,1932.5,1,2.62
City_05303,City_08857,1170.3,5,1.57
City_05303,City_01185,1667.6,5,2.21
City_05303,City_06194,862.4,1,1.11
City_05303,City_09404,935.0,1,1.27
City_05303,City_08559,1220.7,4,1.6
City_05303,City_06428,424.1,1,0.65
City_05303,City_01301,1311.0,5,1.69
City_06469,City_02169,2350.1,5,3.08
City_06469,City_00992,2126.7,3,3.2
City_06469,City_04219,1791.6,5,2.61
City_06469,City_03988,2806.8,6,3.75
City_06469,City_08764,1298.5,2,1.71
City_06469,City_03708,2674.9,2,3.84
City_06469,City_04062,1250.8,4,1.86
City_06469,City_04791,2425.7,3,3.61
City_03643,City_09177,2145.3,6,3.17
City_03643,City_00259,1830.4,1,2.47
City_03643,City_06987,518.8,2,0.68
City_03643,City_01866,2397.8,3,3.63
City_03643,City_02779,1455.2,2,2.16
City_03643,City_09911,610.0,1,0.85
City_03643,City_01486,1120.9,2,1.62
City_03643,City_07342,671.3,6,0.97
City_03722,City_00074,1431.2,4,2.04
City_03722,City_01226,560.0,2,0.82
City_03722,City_06702,618.8,5,0.86
City_03722,City_08000,2701.7,1,3.5
City_03722,City_01185,3155.5,5,4.08
City_03722,City_02402,2206.7,5,3.29
City_03722,City_03940,2379.8,1,3.34
City_03722,City_02462,2033.2,2,3.01
City_04033,City_00670,1437.4,5,1.92
City_04033,City_01650,549.8,3,0.76
City_04033,City_08824,877.8,4,1.27
City_04033,City_06764,921.2,2,1.21
City_04033,City_04205,1620.1,3,2.16
City_04033,City_07510,2549.3,5,3.64
City_04033,City_03251,2074.9,5,3.06
City_03239,City_02796,2687.6,3,3.69
City_03239,City_06162,1532.1,6,1.97
City_03239,City_09408,3103.5,1,4.37
City_03239,City_07037,1697.5,3,2.31
City_03239,City_04462,1731.7,6,2.52
City_03239,City_05425,1522.7,5,2.24
City_03239,City_07480,2026.0,6,3.11
City_03239,City_05097,1162.5,3,1.74
City_04027,City_05775,1256.8,1,1.9
City_04027,City_01848,706.3,4,0.96
City_04027,City_01841,974.0,2,1.41
City_04027,City_04736,1489.4,4,2.23
City_04027,City_01220,453.0,4,0.66
City_04027,City_08812,1845.6,4,2.47
City_04027,City_08594,1367.3,2,1.91
City_04027,City_07053,1099.8,2,1.56
City_03474,City_01841,1134.8,3,1.59
City_03474,City_07077,810.7,4,1.07
City_03474,City_03239,1188.5,4,1.69
City_03474,City_02976,1572.1,4,2.39
City_03474,City_05036,1842.1,1,2.81
City_03474,City_05219,1539.6,6,2.22
City_03474,City_07570,589.2,1,0.89
City_03474,City_06276,1096.5,6,1.63
City_01760,City_00261,2126.3,6,3.0
City_01760,City_00670,2286.0,1,3.38
City_01760,City_07943,965.4,4,1.29
City_01760,City_08515,1468.0,2,2.02
City_01760,City_07496,1078.3,2,1.47
City_01760,City_00214,2060.2,6,2.76
City_01760,City_03708,2528.1,2,3.42
City_01760,City_01444,2938.7,6,4.22
City_05430,City_04754,3181.8,4,4.58
City_05430,City_08757,1263.4,5,1.7
City_05430,City_01760,2842.3,2,3.71
City_05430,City_08623,2408.4,3,3.35
City_05430,City_01741,2334.8,6,3.37
City_05430,City_04241,2901.6,3,4.43
City_05430,City_05440,1792.5,3,2.54
City_08664,City_02402,2713.3,3,3.56
City_08664,City_01177,2957.1,6,4.35
City_08664,City_08470,2761.6,1,3.73
City_08664,City_06041,662.6,4,0.92
City_08664,City_05905,2720.5,2,3.76
City_08664,City_02164,644.4,1,0.98
City_08664,City_00450,1507.9,6,2.13
City_08664,City_08033,2755.6,6,3.99
City_07619,City_05440,480.0,5,0.7
City_07619,City_05721,925.5,4,1.23
City_07619,City_03464,609.7,1,0.82
City_07619,City_09066,888.4,4,1.17
City_07619,City_05295,2414.2,1,3.18
City_07619,City_06701,939.3,5,1.39
City_07619,City_08512,1840.6,4,2.71
City_07619,City_00265,1219.3,1,1.58
City_07675,City_09538,2746.3,5,3.55
City_07675,City_00530,3141.6,3,4.39
City_07675,City_06056,2197.3,6,2.92
City_07675,City_07108,1101.9,5,1.65
City_07675,City_02796,2270.2,5,3.4
City_07675,City_06077,1681.9,5,2.53
City_07675,City_05829,1719.6,2,2.4
City_07675,City_01734,1366.6,4,1.83
City_09404,City_04272,1978.7,6,2.75
City_09404,City_07455,208.2,6,0.31
City_09404,City_00702,1043.7,2,1.44
City_09404,City_06018,1445.2,6,2.17
City_09404,City_05320,290.6,3,0.37
City_09404,City_05481,1514.9,1,2.04
City_09404,City_04729,2197.1,4,3.04
City_09404,City_05704,1298.7,3,1.96
City_05734,City_01931,2466.6,1,3.56
City_05734,City_01866,2744.4,4,3.69
City_05734,City_02209,2358.3,3,3.6
City_05734,City_00765,1234.0,3,1.87
City_05734,City_06088,2866.3,5,4.4
City_05734,City_04205,743.5,1,1.04
City_05734,City_05962,1468.9,2,2.21
City_05734,City_02537,2740.7,4,3.76
City_08515,City_05931,1187.5,2,1.6
City_08515,City_05338,1178.9,5,1.53
City_08515,City_04888,1147.3,4,1.59
City_08515,City_03940,2030.8,4,2.75
City_08515,City_08288,998.0,5,1.47
City_08515,City_06671,1254.3,2,1.68
City_08515,City_09249,1975.2,6,2.58
City_08515,City_00375,790.1,4,1.1
City_08033,City_05107,2286.2,5,3.48
City_08033,City_01665,2040.7,6,2.85
City_08033,City_05775,2535.2,6,3.53
City_08033,City_08402,2121.8,5,3.18
City_08033,City_06083,1708.2,2,2.25
City_08033,City_01591,2608.4,1,3.5
City_08033,City_05528,2052.1,3,3.07
City_08033,City_02374,1136.7,2,1.59
City_09729,City_00164,2075.7,2,2.71
City_09729,City_07796,1000.8,1,1.3
City_09729,City_07349,2386.7,6,3.56
City_09729,City_06056,2179.1,3,2.89
City_09729,City_05659,2170.4,4,3.21
City_09729,City_09943,2829.6,3,3.97
City_09729,City_01520,2393.4,4,3.15
City_09729,City_01062,1145.3,4,1.63
City_08216,City_04265,279.8,5,0.41
City_08216,City_09396,2746.3,1,3.68
City_08216,City_02099,2533.6,4,3.34
City_08216,City_04736,2417.6,1,3.2
City_08216,City_09403,3076.4,5,4.13
City_08216,City_03509,1113.0,6,1.43
City_08216,City_03232,946.4,4,1.44
City_08216,City_06885,1270.4,4,1.93
City_07876,City_08507,663.4,3,1.0
City_07876,City_02243,1050.3,3,1.42
City_07876,City_01930,2100.6,2,2.97
City_07876,City_06589,1735.8,1,2.23
City_07876,City_08042,781.9,4,1.09
City_07876,City_06787,2780.9,2,4.13
City_07876,City_08291,2707.8,1,3.67
City_07876,City_00214,923.3,5,1.3
City_01119,City_09471,2741.3,1,3.89
City_01119,City_02347,1300.5,5,1.91
City_01119,City_00375,1694.3,4,2.44
City_01119,City_03650,743.5,5,1.14
City_01119,City_02854,825.4,2,1.13
City_01119,City_03474,618.6,3,0.82
City_01119,City_00304,529.9,4,0.79
City_01119,City_06716,1053.0,1,1.46
City_01140,City_00375,1535.7,4,2.34
City_01140,City_05181,1570.6,4,2.4
City_01140,City_05430,1674.5,2,2.49
City_01140,City_07796,1843.5,5,2.46
City_01140,City_06881,955.9,5,1.35
City_01140,City_01378,1716.6,5,2.22
City_01140,City_05500,1349.3,5,1.81
City_01140,City_01448,907.4,3,1.36
City_08615,City_09285,584.7,1,0.8
City_08615,City_05166,1568.7,6,2.15
City_08615,City_05266,1795.7,6,2.51
City_08615,City_05458,2207.6,1,2.95
City_08615,City_04073,1830.4,6,2.44
City_08615,City_09486,1995.7,5,2.57
City_08615,City_08857,2291.5,6,3.49
City_08615,City_01486,2657.7,1,3.57
City_03642,City_03210,1675.2,5,2.36
City_03642,City_00011,927.2,1,1.41
City_03642,City_05504,2154.1,5,3.24
City_03642,City_00022,1515.4,6,2.15
City_03642,City_04431,887.2,6,1.25
City_03642,City_04335,568.6,1,0.74
City_03642,City_07603,955.8,5,1.44
City_03642,City_01486,2874.4,2,4.0
City_01421,City_00966,627.7,6,0.93
City_01421,City_07156,1063.3,1,1.63
City_01421,City_04908,2013.8,2,3.04
City_01421,City_03134,2125.6,2,2.92
City_01421,City_05612,1844.0,5,2.52
City_01421,City_04106,2432.4,1,3.73
City_01421,City_02368,2083.3,6,2.69
City_01421,City_00659,279.5,3,0.36
City_08849,City_08911,2625.2,3,3.95
City_08849,City_00557,1245.5,2,1.89
City_08849,City_02083,2093.5,6,2.93
City_08849,City_00362,841.3,1,1.18
City_08849,City_05804,367.3,2,0.48
City_08849,City_05028,1008.2,1,1.32
City_08849,City_02270,1448.5,6,1.98
City_08849,City_01734,2802.2,5,3.66
City_08480,City_00808,2587.2,6,3.53
City_08480,City_00761,2303.0,5,3.49
City_08480,City_07414,691.3,1,0.93
City_08480,City_02074,2599.9,2,3.4
City_08480,City_08139,580.5,4,0.86
City_08480,City_05103,1913.9,1,2.61
City_08480,City_03523,2750.0,5,4.0
City_08480,City_04791,2537.7,1,3.55
City_03780,City_04316,2388.3,2,3.64
City_03780,City_07496,1697.4,6,2.3
City_03780,City_01968,2041.6,6,2.99
City_03780,City_05130,271.9,3,0.37
City_03780,City_07077,950.9,5,1.26
City_03780,City_01087,2142.6,5,3.09
City_03780,City_00450,875.3,5,1.3
City_03780,City_05570,1803.4,3,2.38
City_02796,City_07768,692.4,4,0.97
City_02796,City_04265,1630.7,3,2.27
City_02796,City_09148,1293.6,6,1.95
City_02796,City_00654,2280.2,6,3.17
City_02796,City_03747,1680.6,2,2.23
City_02796,City_02305,1251.0,5,1.87
City_02796,City_04145,1381.0,2,2.09
City_02796,City_09524,2508.9,6,3.5
City_00265,City_07931,2852.2,4,3.88
City_00265,City_01456,1046.8,1,1.55
City_00265,City_03940,2475.2,5,3.2
City_00265,City_06887,1145.1,3,1.55
City_00265,City_03568,2884.9,6,4.34
City_00265,City_03105,2910.7,2,4.12
City_00265,City_07825,2019.7,4,2.88
City_02520,City_07211,1031.2,2,1.52
City_02520,City_01000,1872.2,5,2.64
City_02520,City_03247,1743.7,5,2.24
City_02520,City_09816,2366.4,1,3.16
City_02520,City_05295,2184.1,3,2.96
City_02520,City_09379,532.7,5,0.76
City_02520,City_01676,1917.7,3,2.72
City_02520,City_06009,1731.2,6,2.29
City_00606,City_04729,1460.1,2,1.99
City_00606,City_08458,973.5,2,1.44
City_00606,City_09408,1707.0,1,2.46
City_00606,City_08042,2632.1,4,3.38
City_00606,City_06041,3013.7,6,3.95
City_00606,City_00591,3018.7,1,4.42
City_00606,City_07764,1657.1,6,2.19
City_00606,City_05347,1834.7,6,2.68
City_06036,City_08330,1208.9,4,1.67
City_06036,City_04078,358.9,6,0.5
City_06036,City_01930,1276.0,1,1.68
City_06036,City_06238,884.2,4,1.18
City_06036,City_06614,1471.4,6,2.23
City_06036,City_03594,1107.9,2,1.65
City_06036,City_02503,1835.5,2,2.6
City_06036,City_05504,1235.5,6,1.63
City_04078,City_04043,1995.6,5,2.67
City_04078,City_08824,2004.4,2,2.62
City_04078,City_07461,1475.0,3,1.94
City_04078,City_06229,1332.9,5,1.86
City_04078,City_05166,720.3,6,0.94
City_04078,City_03448,1640.0,2,2.12
City_04078,City_08518,1119.3,4,1.66
City_04078,City_02227,1630.0,2,2.3
City_03269,City_04688,2963.1,6,4.52
City_03269,City_02754,1176.7,1,1.52
City_03269,City_02202,629.6,3,0.9
City_03269,City_06589,2299.3,1,3.01
City_03269,City_07363,694.8,6,1.0
City_03269,City_00476,1179.3,4,1.67
City_03269,City_09581,2189.9,1,3.22
City_03269,City_02525,2420.8,6,3.27
City_04872,City_00591,3120.2,1,4.1
City_04872,City_06911,2619.2,4,3.67
City_04872,City_03513,1447.2,2,1.86
City_04872,City_02374,654.3,6,0.85
City_04872,City_09782,2473.8,6,3.46
City_04872,City_03116,2935.2,5,4.19
City_04872,City_05526,2390.3,5,3.56
City_04872,City_06083,1603.7,4,2.09
City_02725,City_01390,807.0,4,1.14
City_02725,City_08402,1510.2,6,2.07
City_02725,City_02265,2822.6,5,4.24
City_02725,City_07906,1197.4,4,1.82
City_02725,City_09837,920.0,3,1.26
City_02725,City_06551,596.4,5,0.88
City_02725,City_00691,2554.4,5,3.79
City_02725,City_09065,1874.1,1,2.42
City_03932,City_08987,2095.2,4,2.88
City_03932,City_04167,3163.2,4,4.08
City_03932,City_02513,2108.2,2,3.12
City_03932,City_00450,1616.8,4,2.27
City_03932,City_06967,1342.8,1,1.83
City_03932,City_08664,2992.6,5,4.0
City_03932,City_04126,2332.1,5,3.04
City_03932,City_04803,1444.4,4,1.87
City_09514,City_00966,3107.9,1,4.11
City_09514,City_05776,2528.4,2,3.71
City_09514,City_09794,2235.5,5,3.35
City_09514,City_03490,2233.9,4,3.34
City_09514,City_08116,2652.2,5,3.98
City_09514,City_09697,2689.7,6,3.75
City_09514,City_00014,339.8,6,0.48
City_09514,City_05998,1071.7,5,1.44
City_01462,City_06671,1693.1,6,2.44
City_01462,City_03244,1487.5,4,2.17
City_01462,City_05107,983.1,2,1.26
City_01462,City_05446,1771.1,6,2.33
City_01462,City_06194,1647.2,3,2.24
City_01462,City_09861,1798.5,3,2.41
City_01462,City_09404,1101.9,6,1.58
City_01462,City_09581,388.5,3,0.59
City_02447,City_02770,376.5,1,0.54
City_02447,City_02251,1659.9,4,2.22
City_02447,City_06276,1174.6,5,1.65
City_02447,City_06716,784.7,2,1.08
City_02447,City_03808,1007.4,1,1.41
City_02447,City_05970,1134.1,3,1.64
City_02447,City_05931,2212.4,1,2.94
City_02447,City_00670,907.7,3,1.26
City_00483,City_02005,588.5,1,0.86
City_00483,City_00304,2503.2,6,3.39
City_00483,City_02829,959.2,4,1.35
City_00483,City_09256,1662.7,2,2.46
City_00483,City_01491,1697.3,3,2.23
City_00483,City_07912,1487.7,4,2.07
City_00483,City_00388,517.1,4,0.72
City_07764,City_06885,1171.1,6,1.61
City_07764,City_01559,1107.9,2,1.58
City_07764,City_01406,1908.1,3,2.5
City_07764,City_04241,1812.0,3,2.32
City_07764,City_04880,2051.3,2,2.87
City_07764,City_04196,1146.3,5,1.61
City_07764,City_04797,1946.6,6,2.66
City_07764,City_04674,239.2,2,0.36
City_05829,City_00054,540.7,6,0.8
City_05829,City_03269,1435.0,1,2.11
City_05829,City_08722,1248.9,2,1.88
City_05829,City_01419,568.3,2,0.84
City_05829,City_04713,1964.6,2,2.64
City_05829,City_06455,955.0,2,1.27
City_05829,City_02660,1410.9,1,1.94
City_05829,City_00450,316.1,2,0.42
City_03928,City_01859,1090.7,6,1.6
City_03928,City_06302,796.4,4,1.03
City_03928,City_05279,522.8,1,0.7
City_03928,City_06063,2188.1,2,3.24
City_03928,City_06614,1335.5,5,1.86
City_03928,City_01196,627.8,2,0.9
City_03928,City_03542,1928.5,1,2.91
City_02898,City_05029,1151.6,5,1.53
City_02898,City_02770,1110.5,3,1.66
City_02898,City_03387,1558.1,4,2.07
City_02898,City_08880,792.4,4,1.07
City_02898,City_07218,1289.8,5,1.93
City_02898,City_07702,2981.2,2,3.94
City_02898,City_05662,2292.5,1,3.22
City_02898,City_09459,1130.4,4,1.53
City_05041,City_03303,2266.9,6,3.21
City_05041,City_06026,2433.0,1,3.58
