from_city,to_city,distance_km,trains_per_day,travel_time_hr
City_02309,City_03816,1972.4,4,43.7
City_02309,City_03310,1282.7,9,21.1
City_02309,City_04032,1082.2,2,17.0
City_02309,City_05279,1569.0,8,26.7
City_08108,City_04964,303.8,3,4.8
City_08108,City_08154,692.5,1,13.7
City_08108,City_08974,1568.9,7,29.9
City_08108,City_05086,1962.3,1,31.8
City_08108,City_06015,180.8,1,3.4
City_08108,City_01810,893.2,2,15.8
City_08108,City_07020,2318.7,9,37.3
City_08108,City_04153,1611.9,7,34.4
City_08108,City_04551,1504.0,10,30.7
City_08108,City_03190,256.9,3,4.5
City_03476,City_09979,1651.6,9,30.8
City_03476,City_00598,1914.0,4,29.5
City_03476,City_01279,451.7,7,7.5
City_03476,City_05383,2448.3,5,47.0
City_03476,City_05668,2435.4,2,43.4
City_03476,City_04328,1264.9,9,23.2
City_03476,City_08272,2245.0,6,35.9
City_03476,City_06047,1423.8,4,23.2
City_03476,City_04983,262.9,5,4.4
City_00380,City_07483,2122.9,4,40.3
City_00380,City_09791,707.7,2,14.6
City_00380,City_07175,2007.7,2,39.6
City_00380,City_07945,1806.9,7,28.9
City_00380,City_06559,1954.4,9,30.4
City_00380,City_01324,1959.3,2,41.2
City_00380,City_03932,2345.5,2,45.5
City_00380,City_06412,2031.7,3,43.8
City_00380,City_08413,546.3,2,9.0
City_00380,City_08892,1767.3,10,35.5
City_00421,City_01968,381.9,4,6.8
City_00421,City_06853,472.4,4,10.4
City_00421,City_01475,1048.9,7,22.9
City_00421,City_06437,943.1,4,16.3
City_00421,City_05174,2340.1,9,41.2
City_00421,City_07168,1759.2,10,29.0
City_00421,City_03076,798.1,6,12.5
City_00421,City_04083,1779.6,4,32.7
City_00421,City_00023,925.2,8,17.7
City_00421,City_04964,667.1,5,11.5
City_00421,City_08562,1945.5,1,34.7
City_01290,City_00409,449.9,5,8.6
City_01290,City_07855,1177.7,1,21.6
City_01290,City_04999,473.0,6,8.3
City_01290,City_08421,1534.2,5,25.6
City_01290,City_01559,1402.5,4,25.5
City_01290,City_09641,1243.5,5,21.9
City_01290,City_09568,1340.4,2,27.4
City_01290,City_09976,1271.4,4,19.9
City_01290,City_07101,1846.2,10,33.4
City_01290,City_01378,1519.5,5,25.5
City_01290,City_07270,2230.9,6,46.4
City_01290,City_00191,1427.3,3,23.2
City_07733,City_07845,1731.5,6,34.1
City_07733,City_04735,2197.8,10,37.2
City_07733,City_02257,1770.4,3,36.6
City_07733,City_02664,1544.8,6,23.8
City_07733,City_08675,1225.3,2,24.4
City_07733,City_06228,1689.7,4,28.1
City_07733,City_03231,1075.9,4,22.4
City_06030,City_09955,1886.9,6,34.0
City_06030,City_02707,2082.9,7,33.5
City_06030,City_07514,2272.0,4,46.2
City_06030,City_03436,453.2,4,7.1
City_06030,City_09325,861.7,4,19.1
City_06030,City_06449,2216.7,7,47.2
City_06030,City_00572,845.0,4,17.9
City_06030,City_05846,1764.3,2,30.2
City_06030,City_09416,1377.3,4,25.1
City_06030,City_06896,798.2,4,13.5
City_06030,City_00785,2226.3,7,40.9
City_06030,City_08088,1288.4,10,28.0
City_02077,City_09924,2009.7,3,33.6
City_02077,City_00687,350.0,2,5.5
City_02077,City_02248,462.2,6,7.8
City_02077,City_08915,2158.2,3,36.1
City_02077,City_03087,1397.9,3,30.0
City_02077,City_01925,1152.2,2,24.8
City_02077,City_02668,370.7,9,6.5
City_02077,City_09724,1036.0,10,18.5
City_02077,City_03757,1818.9,1,33.0
City_07381,City_04977,2259.1,10,40.1
City_07381,City_05241,2014.5,4,41.0
City_07381,City_03554,1024.9,10,17.7
City_07381,City_03562,2043.9,2,41.9
City_07381,City_01757,1589.3,10,34.1
City_07381,City_05610,333.2,10,5.9
City_07381,City_02115,815.5,7,13.3
City_07381,City_05202,1405.3,1,29.1
City_07381,City_09208,1529.0,9,31.8
City_07381,City_05103,1559.9,10,29.4
City_07381,City_06358,425.0,9,7.4
City_07381,City_00236,1717.2,9,36.2
City_07776,City_07663,968.6,4,19.7
City_07776,City_08364,947.2,6,14.9
City_07776,City_06490,585.8,9,11.0
City_07776,City_06456,1634.8,9,32.7
City_07776,City_06919,1836.4,6,33.3
City_07776,City_09493,1249.1,9,27.7
City_07776,City_08673,1121.9,9,20.2
City_07776,City_02213,1426.5,8,26.1
City_07776,City_00294,1277.6,10,23.8
City_07776,City_08620,2223.7,1,41.1
City_07776,City_09149,1243.8,9,22.7
City_07776,City_09979,1748.6,1,36.0
City_00923,City_00333,1162.4,5,21.8
City_00923,City_03452,525.5,5,10.9
City_00923,City_00588,1014.7,4,17.5
City_00923,City_07065,1275.0,10,22.9
City_00923,City_04039,1655.5,7,32.8
City_00923,City_08612,844.7,5,18.5
City_00923,City_01377,482.6,10,9.9
City_00923,City_07899,1365.1,8,29.9
City_00923,City_07147,1492.7,3,26.4
City_00923,City_05805,998.4,8,15.8
City_00923,City_04655,467.1,5,7.2
City_00923,City_02618,2363.8,3,37.2
City_01911,City_03906,1176.4,5,21.0
City_01911,City_08260,1774.0,9,38.8
City_01911,City_05528,412.2,5,7.6
City_01911,City_00071,2444.0,9,43.2
City_01911,City_06981,717.3,4,11.7
City_01911,City_08990,961.2,4,16.6
City_01911,City_06025,1624.5,10,27.0
City_01911,City_00041,2386.6,6,37.9
City_01911,City_05175,646.4,7,12.4
City_01911,City_03770,917.5,9,17.5
City_02356,City_08487,2313.4,9,38.9
City_02356,City_09012,1346.4,2,26.7
City_02356,City_03067,2314.4,4,37.5
City_02356,City_09945,2499.1,9,40.3
City_02356,City_02961,364.6,6,5.7
City_02356,City_07904,2330.2,6,46.8
City_02356,City_06891,1416.9,8,25.2
City_02356,City_08562,2231.3,4,38.4
City_00082,City_00342,1200.1,3,19.0
City_00082,City_09056,2019.0,4,40.9
City_00082,City_06426,2042.6,6,34.8
City_00082,City_07742,2331.2,1,42.3
City_00082,City_06603,1821.2,2,39.2
City_00082,City_02249,1963.3,8,37.6
City_00082,City_08557,1303.4,10,24.8
City_08242,City_07244,1915.8,2,29.9
City_08242,City_03174,1737.7,5,34.0
City_08242,City_02462,1649.4,7,31.3
City_08242,City_00432,425.1,9,7.3
City_08242,City_08595,1924.3,10,41.7
City_08242,City_05467,1282.5,10,21.0
City_08242,City_02713,651.4,6,12.0
City_08242,City_07514,399.5,1,7.3
City_08242,City_04776,1728.8,7,36.5
City_05107,City_07071,190.2,5,3.0
City_05107,City_02698,1763.8,3,36.5
City_05107,City_05087,179.3,4,2.9
City_05107,City_09224,2011.3,6,32.0
City_05107,City_02886,741.2,10,13.9
City_05107,City_06385,340.7,7,5.4
City_05107,City_01026,757.4,9,14.7
City_05107,City_01323,711.7,6,14.7
City_05107,City_04081,1683.0,10,27.8
City_06133,City_07718,1964.8,6,43.2
City_06133,City_09684,752.1,5,14.8
City_06133,City_03206,669.4,7,14.8
City_06133,City_08356,1060.4,5,19.0
City_06133,City_03372,1993.7,5,35.8
City_06133,City_06358,1285.0,7,21.6
City_06133,City_00729,726.9,2,13.1
City_06133,City_05590,246.3,8,4.9
City_06133,City_02713,112.0,8,1.9
City_06133,City_01100,2292.1,8,43.2
City_06133,City_06490,865.7,3,16.1
City_06133,City_07074,1246.0,4,20.5
City_08021,City_03275,2416.4,10,41.0
City_08021,City_01753,2165.4,1,37.5
City_08021,City_00834,1002.0,9,17.7
City_08021,City_02621,1656.1,8,25.9
City_08021,City_08974,2033.7,4,35.1
City_08021,City_06265,2082.7,1,42.1
City_08021,City_01078,514.1,6,8.0
City_08021,City_01324,444.2,1,8.2
City_08021,City_06750,1474.8,5,27.6
City_08021,City_06230,651.2,5,13.2
City_06526,City_01820,1517.8,5,23.8
City_06526,City_05666,1567.6,10,26.5
City_06526,City_01619,1978.8,8,42.9
City_06526,City_03809,804.2,6,15.5
City_06526,City_01778,1896.0,1,40.2
City_06526,City_03360,2231.8,4,45.4
City_06526,City_09532,1069.1,5,17.2
City_06526,City_09936,1598.9,4,26.7
City_06526,City_03561,611.5,8,10.3
City_06526,City_06739,964.5,8,16.4
City_06526,City_04478,2012.0,10,31.5
City_06526,City_09849,895.8,4,19.1
City_01026,City_09148,1366.5,9,26.2
City_01026,City_04545,611.3,5,13.5
City_01026,City_08412,1438.1,3,27.2
City_01026,City_06124,1885.1,2,30.6
City_01026,City_05955,889.7,1,18.8
City_01026,City_08046,2248.1,9,36.3
City_01026,City_09140,1860.7,3,35.4
City_01026,City_05254,1030.8,3,21.0
City_01026,City_04460,2318.5,2,50.5
City_01026,City_00184,1196.7,9,19.3
City_01026,City_03905,1731.3,6,31.8
City_09916,City_09222,2479.0,9,42.2
City_09916,City_00023,2245.7,5,42.1
City_09916,City_05308,1378.8,1,26.3
City_09916,City_03704,1605.9,5,33.7
City_09916,City_04900,2182.4,2,46.6
City_09916,City_00825,1582.6,7,29.9
City_09916,City_06392,968.0,9,20.0
City_09916,City_05128,418.9,3,7.9
City_09916,City_05798,2221.7,5,48.4
City_09916,City_02185,2123.8,9,38.0
City_02963,City_09817,697.6,5,12.4
City_02963,City_06603,715.2,8,12.0
City_02963,City_04323,575.2,2,10.3
City_02963,City_00274,1665.2,2,27.1
City_02963,City_05694,2126.3,3,39.2
City_02963,City_06702,1553.5,6,24.2
City_02963,City_02674,636.2,2,10.5
City_02963,City_01872,735.5,2,12.9
City_02963,City_00804,1083.2,9,22.4
City_02963,City_03231,2114.8,9,37.6
City_02963,City_02617,1525.3,3,28.1
City_02963,City_04219,1584.0,4,31.4
City_05559,City_04563,1338.9,10,26.6
City_05559,City_00294,1679.3,4,32.0
City_05559,City_07855,2121.0,2,38.1
City_05559,City_01401,1167.3,9,22.0
City_05559,City_00271,2390.4,9,39.7
City_05559,City_02175,445.0,6,6.9
City_05559,City_01626,676.2,8,10.5
City_05559,City_06230,2288.0,8,45.1
City_05559,City_04194,2200.5,8,46.6
City_05559,City_05286,219.9,8,4.5
City_05559,City_06246,1139.5,5,17.9
City_05559,City_00310,1555.5,8,27.3
City_08721,City_01705,589.8,4,12.4
City_08721,City_04474,1859.6,10,33.3
City_08721,City_00057,2026.7,8,43.6
City_08721,City_00041,1912.6,4,39.2
City_08721,City_01237,672.0,8,12.2
City_08721,City_01254,1655.8,3,27.8
City_08721,City_03169,1647.2,6,31.6
City_08721,City_02137,828.6,3,13.4
City_08721,City_00743,804.2,8,16.1
City_08721,City_01323,2116.5,10,39.2
City_08721,City_03568,1042.7,1,20.7
City_08721,City_00444,2439.3,2,48.8
City_04239,City_03432,1830.1,6,28.9
City_04239,City_07287,1977.7,9,35.5
City_04239,City_04836,1476.4,7,31.6
City_04239,City_06354,2492.9,7,49.5
City_04239,City_00332,1845.5,3,37.0
City_04239,City_05377,2469.8,10,41.1
City_04239,City_08536,1332.4,1,25.2
City_04239,City_07597,1695.8,3,27.0
City_04239,City_08777,607.7,8,11.2
City_07518,City_01846,721.0,6,11.3
City_07518,City_08792,1051.1,9,20.7
City_07518,City_06081,1672.3,1,33.0
City_07518,City_01909,1950.8,2,31.9
City_07518,City_02240,1944.4,10,34.4
City_07518,City_06940,2428.8,10,41.2
City_07518,City_08272,1119.2,9,21.7
City_09318,City_05656,1649.1,7,27.9
City_09318,City_06449,1677.1,2,28.6
City_09318,City_01824,2203.1,7,37.1
City_09318,City_03238,1159.4,7,19.7
City_09318,City_05980,1861.4,10,37.9
City_09318,City_07278,1238.2,10,22.0
City_09318,City_05596,697.5,3,12.7
City_09318,City_01707,1254.6,9,21.5
City_09318,City_07115,955.2,4,18.1
City_09318,City_00146,2093.2,1,33.6
City_09318,City_06249,863.4,8,15.2
City_05086,City_02551,1450.6,10,31.7
City_05086,City_08844,551.3,10,10.1
City_05086,City_02393,2043.0,9,31.9
City_05086,City_02391,2314.1,3,37.8
City_05086,City_05585,469.7,8,8.1
City_05086,City_01028,1603.8,10,29.0
City_05086,City_05286,1246.5,4,19.5
City_05086,City_02789,1271.3,4,22.9
City_05086,City_08869,208.4,1,4.4
City_00836,City_05467,1214.8,4,22.9
City_00836,City_02285,430.8,3,8.5
City_00836,City_05539,2197.1,9,36.7
City_00836,City_01104,1795.0,2,31.4
City_00836,City_04296,1711.0,3,28.8
City_00836,City_03626,1171.2,7,23.3
City_00836,City_00842,2200.9,7,40.3
City_00836,City_09199,1893.4,5,29.8
City_00836,City_04042,369.2,7,6.3
City_00836,City_03021,2159.6,4,36.3
City_00976,City_07509,1189.3,3,24.8
City_00976,City_02146,1014.7,6,22.3
City_00976,City_02128,1448.4,5,25.0
City_00976,City_05524,952.8,8,16.0
City_00976,City_06977,731.0,9,11.9
City_00976,City_01674,1702.6,5,30.9
City_00976,City_09071,941.9,9,15.2
City_00976,City_07820,2113.0,1,35.2
City_00976,City_03258,1107.4,6,19.6
City_00976,City_05967,1555.8,5,28.5
City_00976,City_05207,1768.3,3,39.2
City_00976,City_04143,2256.1,3,40.5
City_04551,City_09080,2213.0,10,37.1
City_04551,City_03096,1252.3,4,24.5
City_04551,City_02472,669.5,4,11.5
City_04551,City_09203,1178.6,2,18.3
City_04551,City_08734,1903.2,3,30.7
City_04551,City_07816,884.5,5,18.1
City_04551,City_05407,1821.3,9,31.3
City_04551,City_07028,2016.4,1,33.2
City_04551,City_09199,482.3,4,7.6
City_04551,City_00738,2273.7,8,36.5
City_04551,City_00007,1927.0,3,33.1
City_07800,City_02732,205.9,10,4.3
City_07800,City_07188,1553.0,9,24.9
City_07800,City_03977,1706.6,1,28.1
City_07800,City_05527,1891.0,10,35.6
City_07800,City_06770,2126.2,7,41.4
City_07800,City_00515,712.3,4,12.8
City_07800,City_00071,435.5,6,8.8
City_07800,City_07101,574.4,8,11.2
City_07800,City_08158,2005.3,2,41.3
City_07800,City_08256,2222.3,3,49.1
City_08925,City_06560,1782.9,3,38.2
City_08925,City_03946,1001.2,6,16.4
City_08925,City_02176,539.8,9,9.4
City_08925,City_03844,794.7,1,15.4
City_08925,City_04979,1595.9,1,32.9
City_08925,City_04836,1163.7,3,24.2
City_08925,City_01674,1427.9,8,24.6
City_08925,City_01778,1883.7,4,38.9
City_08925,City_06856,2061.7,2,41.5
City_08925,City_08821,1668.8,4,30.7
City_08925,City_02617,1438.1,1,31.1
City_08925,City_00561,1625.9,9,31.8
City_03492,City_06427,1902.1,10,32.4
City_03492,City_04182,1992.6,5,30.8
City_03492,City_04860,961.8,3,17.0
City_03492,City_01246,1851.0,4,32.9
City_03492,City_03546,475.3,6,9.2
City_03492,City_08993,1006.3,1,18.7
City_03492,City_00138,410.8,10,8.4
City_03492,City_01823,501.0,1,10.9
City_03492,City_06685,1879.7,9,39.4
City_03492,City_07597,1664.8,3,27.3
City_04120,City_01378,725.7,5,14.4
City_04120,City_01222,1707.3,10,36.0
City_04120,City_04701,514.0,1,8.9
City_04120,City_08427,1687.0,2,37.5
City_04120,City_03930,1764.3,6,34.4
City_04120,City_03686,677.1,8,14.7
City_04120,City_08840,2113.6,2,37.4
City_04120,City_05846,1255.3,7,25.1
City_04120,City_01375,2157.8,7,42.7
City_04120,City_07904,1842.4,2,35.1
City_04120,City_09093,396.5,2,6.2
City_04120,City_03209,2048.9,2,37.1
City_03291,City_03051,2356.8,3,48.7
City_03291,City_04838,169.1,2,3.4
City_03291,City_09720,1272.7,3,21.2
City_03291,City_04834,1476.7,10,28.2
City_03291,City_03599,2367.1,2,52.0
City_03291,City_01416,1784.6,4,36.7
City_03291,City_07884,2405.5,3,40.5
City_03291,City_00561,411.3,2,8.3
City_03291,City_02711,679.7,10,11.8
City_03321,City_00263,1605.9,3,25.3
City_03321,City_09673,1247.4,9,24.3
City_03321,City_08362,569.3,9,9.1
City_03321,City_08267,1164.4,5,18.0
City_03321,City_06413,888.0,8,17.9
City_03321,City_07496,1992.9,1,41.1
City_03321,City_03156,739.2,2,12.5
City_03321,City_06151,1458.5,10,31.2
City_03321,City_05756,999.4,2,21.7
City_03321,City_04655,1456.2,2,25.5
City_03321,City_04078,1362.6,10,26.3
City_03321,City_06214,532.2,3,8.3
City_05320,City_00834,602.4,1,11.7
City_05320,City_08077,1931.1,8,35.1
City_05320,City_08796,227.0,5,3.5
City_05320,City_03277,337.6,3,5.5
City_05320,City_04095,2283.4,9,48.8
City_05320,City_00749,1461.6,5,23.0
City_05320,City_03493,2309.1,4,40.0
City_05320,City_02897,1283.8,2,21.7
City_05320,City_03407,420.2,10,7.3
City_05320,City_04038,850.7,2,14.8
City_05320,City_07855,803.9,10,14.8
City_06003,City_05794,528.6,10,8.7
City_06003,City_05596,1524.6,2,27.9
City_06003,City_03940,1534.2,4,33.8
City_06003,City_01648,1102.6,2,19.4
City_06003,City_00412,1164.4,2,24.7
City_06003,City_00952,874.7,5,14.3
City_06003,City_02882,930.4,4,15.6
City_06003,City_06505,603.6,7,10.3
City_06003,City_08130,1141.8,1,24.5
City_06003,City_06071,838.9,5,17.8
City_06003,City_07131,712.7,1,11.2
City_06003,City_08509,1480.9,5,25.3
City_02330,City_06228,1279.6,9,23.1
City_02330,City_02757,1122.6,1,21.1
City_02330,City_03378,820.1,6,15.6
City_02330,City_02175,2284.9,3,39.4
City_02330,City_01733,1637.5,1,28.4
City_02330,City_07562,2282.5,10,40.8
City_02330,City_01753,1562.6,3,26.4
City_05084,City_01161,1336.0,4,24.9
City_05084,City_09534,2082.1,6,43.5
City_05084,City_08620,1729.0,10,26.8
City_05084,City_01659,2462.4,10,45.5
City_05084,City_05148,1292.6,6,20.0
City_05084,City_03248,1658.3,3,36.0
City_05084,City_02287,544.5,6,10.4
City_05084,City_04631,1943.8,7,33.1
City_05084,City_05040,902.7,8,15.7
City_02012,City_09148,1764.2,2,28.2
City_02012,City_00495,2163.8,7,40.1
City_02012,City_03891,2109.4,2,33.6
City_02012,City_04912,1910.6,3,35.2
City_02012,City_05574,1510.5,10,29.5
City_02012,City_07076,525.9,5,8.9
City_02012,City_05817,289.2,2,5.8
City_02012,City_03700,811.1,6,12.6
City_02012,City_09323,1114.4,8,23.4
City_02012,City_05763,479.0,4,9.6
City_02012,City_00911,296.8,3,5.8
City_02012,City_09214,2125.1,10,39.3
City_03183,City_02513,2027.4,1,37.4
City_03183,City_01049,864.5,4,19.1
City_03183,City_01205,404.2,9,7.6
City_03183,City_07451,628.4,9,11.4
City_03183,City_03869,2287.6,9,37.0
City_03183,City_01551,791.9,2,14.0
City_03183,City_01638,967.2,1,16.3
City_03183,City_05963,1325.9,3,21.6
City_03183,City_01925,652.2,3,11.7
City_03183,City_01753,728.5,6,14.3
City_03183,City_05981,2112.8,5,46.7
City_02524,City_05046,1579.3,7,26.3
City_02524,City_04556,1616.2,7,26.0
City_02524,City_01970,1775.9,9,30.5
City_02524,City_00316,2046.5,6,34.9
City_02524,City_07538,1963.4,2,38.2
City_02524,City_02282,1557.0,7,26.0
City_02524,City_07144,1856.1,3,38.4
City_02524,City_05310,2236.3,9,44.5
City_02524,City_09955,1917.6,2,33.4
City_03219,City_08250,2231.0,1,42.0
City_03219,City_03264,2015.4,5,39.0
City_03219,City_02566,478.8,10,8.6
City_03219,City_06032,1837.5,8,32.8
City_03219,City_02727,1040.5,5,16.5
City_03219,City_00087,2057.9,1,39.7
City_03219,City_09435,1977.3,7,38.8
City_03219,City_03257,1665.0,8,28.4
City_03219,City_03627,389.0,8,8.1
City_03219,City_07774,1635.1,2,33.8
City_03219,City_08032,1867.8,10,33.8
City_05459,City_09800,2161.2,6,35.2
City_05459,City_05029,1983.1,4,39.3
City_05459,City_08228,2173.9,6,43.9
City_05459,City_05838,2041.7,9,40.1
City_05459,City_04480,2110.5,4,46.5
City_05459,City_08941,821.6,3,15.4
City_05459,City_08879,1670.3,8,30.3
City_05459,City_07551,1237.3,4,25.2
City_05459,City_07076,939.7,1,14.5
City_05459,City_02761,1980.4,3,31.3
City_05459,City_09117,2363.6,1,42.9
City_01704,City_07015,1619.4,3,35.3
City_01704,City_08123,732.3,6,13.8
City_01704,City_01480,2141.5,6,37.4
City_01704,City_09441,2245.3,1,34.7
City_01704,City_00534,1068.2,5,21.3
City_01704,City_07962,75.5,6,1.4
City_01704,City_05884,569.9,6,10.6
City_01704,City_02144,1374.2,10,22.4
City_01704,City_02123,1178.5,2,20.8
City_01704,City_03868,2143.8,8,35.8
City_01704,City_06811,1034.2,4,17.1
City_00007,City_03546,2317.8,6,36.3
City_00007,City_06422,1660.6,5,25.6
City_00007,City_00330,763.1,5,12.7
City_00007,City_08964,132.9,5,2.1
City_00007,City_03190,1432.1,10,24.0
City_00007,City_07927,1787.7,3,29.7
City_00007,City_07825,2371.0,1,41.7
City_00007,City_06883,2016.7,5,39.2
City_00007,City_03752,278.8,5,4.4
City_00007,City_09768,828.5,2,17.0
City_02107,City_03604,2243.3,9,45.6
City_02107,City_07451,2288.1,2,37.4
City_02107,City_04167,365.9,10,5.9
City_02107,City_05232,1692.3,10,33.3
City_02107,City_01925,2157.2,5,34.1
City_02107,City_02264,1262.3,3,20.4
City_02107,City_03109,1785.4,4,37.3
City_03933,City_03558,486.8,10,9.4
City_03933,City_05981,1771.7,9,28.2
City_03933,City_03854,1162.2,5,24.2
City_03933,City_06249,2350.7,10,38.2
City_03933,City_07397,1690.1,7,28.2
City_03933,City_03405,1808.9,1,29.2
City_03933,City_08844,371.9,10,6.0
City_03933,City_04320,2310.4,6,50.8
City_03933,City_00572,998.9,5,15.5
City_04646,City_05621,2240.2,9,38.6
City_04646,City_01154,2001.5,7,33.8
City_04646,City_04753,2231.0,2,35.6
City_04646,City_02684,1562.0,4,27.9
City_04646,City_09169,1037.8,3,18.8
City_04646,City_04078,862.4,2,19.1
City_04646,City_09589,1681.9,6,28.3
City_04646,City_07397,1685.9,10,28.0
City_04646,City_00903,2106.8,6,44.8
City_05859,City_08302,1553.2,2,32.8
City_05859,City_05491,2090.9,9,36.8
City_05859,City_02732,1197.7,5,22.8
City_05859,City_07383,1545.8,4,23.9
City_05859,City_04264,788.9,2,14.7
City_05859,City_02891,590.6,7,11.3
City_05859,City_07371,1137.2,6,21.5
City_05859,City_07570,984.9,7,15.8
City_05859,City_00101,1437.9,1,31.3
City_05859,City_01569,1377.3,5,22.4
City_05859,City_02490,1536.9,4,31.3
City_05859,City_02913,1335.1,10,21.5
City_03005,City_07496,1610.1,1,34.6
City_03005,City_02891,1839.9,7,29.9
City_03005,City_02616,1706.8,1,31.5
City_03005,City_00948,656.8,6,10.6
City_03005,City_06131,2336.5,6,39.4
City_03005,City_02278,1666.2,10,32.9
City_03005,City_08931,2092.9,2,41.6
City_03005,City_05982,1404.7,7,21.8
City_03005,City_05043,1060.4,8,16.3
City_00738,City_01390,2264.8,6,39.5
City_00738,City_08552,713.4,3,12.1
City_00738,City_07820,697.7,4,11.7
City_00738,City_06356,2333.4,10,44.3
City_00738,City_08119,1452.3,3,27.7
City_00738,City_08792,2002.3,8,32.1
City_00738,City_06434,2460.8,5,41.7
City_00738,City_04154,1301.9,7,27.4
City_07388,City_00692,1949.7,7,30.7
City_07388,City_08621,1377.0,6,25.8
City_07388,City_02551,891.7,7,14.9
City_07388,City_08064,2374.6,8,44.8
City_07388,City_06321,1138.0,1,21.5
City_07388,City_06214,1371.8,4,26.1
City_07388,City_02524,1867.3,6,33.8
City_07388,City_02033,925.1,2,17.1
City_02396,City_05982,2278.5,2,49.4
City_02396,City_02476,2249.2,10,36.6
City_02396,City_00223,1951.0,8,34.6
City_02396,City_09520,2173.0,10,43.9
City_02396,City_06847,1850.3,3,36.6
City_02396,City_04786,1938.4,10,33.5
City_02396,City_08718,367.1,3,7.4
City_02396,City_06466,2354.9,5,48.0
City_02396,City_05394,2261.9,10,35.7
City_02396,City_02592,214.0,9,3.4
City_08612,City_01147,1334.6,2,25.7
City_08612,City_07855,1325.6,3,22.4
City_08612,City_03245,1923.7,4,29.6
City_08612,City_06535,773.8,10,12.8
City_08612,City_07775,925.7,8,17.2
City_08612,City_04899,726.7,5,15.7
City_08612,City_09811,1247.3,4,25.2
City_08612,City_08521,388.8,4,7.3
City_08612,City_05407,496.6,1,10.5
City_08612,City_06093,1671.7,8,26.1
City_08612,City_00333,1163.2,7,21.3
City_08612,City_04960,1380.1,1,26.4
